sentiment,confidence,text
슬픔(우울한),0.8506877422332764,난 아직 회사이긴 한데 ㅠ
일상적인,0.25090113282203674,웅웅 저녁은 어떻게 할거야?
기쁨(행복한),0.5468096733093262,일단 저녁은 먹고 갈게
일상적인,0.26040613651275635,알겠어요~!
설레는(기대하는),0.49126142263412476,여보는 저녁 먹었어?
일상적인,0.3218647539615631,어제 주방쉰냄새의 정체를 알아냈다!
짜증남,0.8925480246543884,먼데?
즐거운(신나는),0.5120735764503479,노란색스펀지였어! ㅎㅎ
일상적인,0.4623408615589142,초코우유 잔뜩 흘린거 닦았었잖아
일상적인,0.41142722964286804,그거 냄새였어
슬픔(우울한),0.29122108221054077,우유 닦고 그냥 뒀군
생각이 많은,0.5286204218864441,그렇군
일상적인,0.6002030372619629,물로 헹궜는데
슬픔(우울한),0.33932849764823914,다 안헹궈졌었나보ㅓ
슬픔(우울한),0.34992173314094543,바로 버렸당
기쁨(행복한),0.6763482689857483,그래 잘했어 ㅋ
설레는(기대하는),0.7984570860862732,여보 생활비 더 보내줄수있엉?
설레는(기대하는),0.9378430843353271,얼마 더 보내줄까?
일상적인,0.6400600075721741,30만원정도 될까낲
고마운,0.6302814483642578,고마워!
일상적인,0.44945642352104187,더 필요하면 이야기해 ㅋ
즐거운(신나는),0.3365706205368042,넹!
슬픔(우울한),0.33177492022514343,둘다 잠들었다
일상적인,0.30916622281074524,5분
사랑하는,0.3684752285480499,출근은 잘 했어?
즐거운(신나는),0.5204319357872009,응 출근은 잘했고
슬픔(우울한),0.941475510597229,내일 캠핑은 취소했어 ㅠㅠ
걱정스러운(불안한),0.6181779503822327,내일 폭우가 내린대
슬픔(우울한),0.51058030128479,그렇군!ㅠㅠ
걱정스러운(불안한),0.9820976853370667,위험할 것 같아서
슬픔(우울한),0.5686036348342896,폭우면 캠핑은 힘들지 ㅠㅠ
슬픔(우울한),0.4851568341255188,애들데리고
걱정스러운(불안한),0.4004729688167572,응 그래서 일단 연기하려고
기쁨(행복한),0.27247411012649536,네넹!
즐거운(신나는),0.6767592430114746,일단 오늘 저녁에 갈테니 오늘 올라옵시다 ㅋ
짜증남,0.2691737115383148,네네 알겠습니당
기쁨(행복한),0.6836625933647156,(최고)
일상적인,0.3466714024543762,내일 출근하겠네
짜증남,0.3113080561161041,그렇겠지? ㅋ
생각이 많은,0.4914582669734955,그렇구만...ㅎ
슬픔(우울한),0.39399173855781555,왜에?
설레는(기대하는),0.9060885906219482,내일 어디 갈까?
즐거운(신나는),0.4391806125640869,가도 대요 ㅋ
걱정스러운(불안한),0.937983512878418,애들 유치원 어린이집보내야하나 생각중이라
즐거운(신나는),0.47809723019599915,아 ㅋ
짜증남,0.5388971567153931,장작안썼는데 반품할까?
짜증남,0.26871952414512634,아냐 ㅋ 내비둬봐 ㅋ
일상적인,0.20621831715106964,네넹
짜증남,0.7416234612464905,머하니
일상적인,0.7777787446975708,"채아방 블라인드
바테이블"
일상적인,0.7192932367324829,채아방 창문 너비 1800
일상적인,0.753611147403717,거실 창 너비 3300
일상적인,0.6409106850624084,매직블록
일상적인,0.7002999186515808,계란 무생채 보리 콩나물
일상적인,0.3779153525829315,오렌지
일상적인,0.4261139929294586,버섯
즐거운(신나는),0.41584375500679016,표고표고 표고버섯 어예
즐거운(신나는),0.5542036890983582,운동다녀왔다!ㅎ
즐거운(신나는),0.29684028029441833,어땠어?
기쁨(행복한),0.540340006351471,재밌었어!ㅎㅎ
즐거운(신나는),0.514051079750061,복싱재밌네 ㅋㅋ
걱정스러운(불안한),0.816859245300293,여보는 괜찮아?
일상적인,0.3033961355686188,사진
기쁨(행복한),0.5326144099235535,오 굿
기쁨(행복한),0.38173845410346985,괜찮아 ㅋ
설레는(기대하는),0.8525981903076172,오늘 약속있다했지?
즐거운(신나는),0.5187485218048096,응 ㅋㅋ
즐거운(신나는),0.3446263074874878,복싱에서는 머 배웠어? ㅋ
즐거운(신나는),0.5832873582839966,잽 잽 원투!ㅋㅋㅋ
즐거운(신나는),0.5433751940727234,"복싱 20분 웨이트 20분 했어!ㅎㅎ
미리가서 설명도 듣고 로잉머신도 타봤다 ㅎㅎㅎ"
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
짜증남,0.7704159021377563,계속 다닐거 같애?
즐거운(신나는),0.47260430455207825,응응 ㅎㅎ 등록하고왔어!ㅎㅎ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
즐거운(신나는),0.566859245300293,아 집으로 멀티탭 하나 시켰어 ㅋ
기쁨(행복한),0.27247411012649536,네넹!
짜증남,0.36156320571899414,그 멀티탭은 애들 패드 충전하려고 산건데
일상적인,0.4925142526626587,용량이 커서
슬픔(우울한),0.26990336179733276,꽤 비싸요 ㅋ
일상적인,0.3863006830215454,아하 네넹
일상적인,0.724169135093689,그래서 일단은 티비 밑에 염두해두긴 했는데 더 좋은 자리 있으면 거기다가 놔도 대
일상적인,0.7483248710632324,몇구짜리야?
기쁨(행복한),0.5789949297904968,오 멋지구리
일상적인,0.6638308167457581,충전은 바로 케이블 꽂아서 하면 되는거라서
일상적인,0.2983325123786926,저거 USB 포트가 급충이 되는거라서 비싼겨
즐거운(신나는),0.5134947299957275,그래서 어디가 좋을지 함 봐바 ㅋ
즐거운(신나는),0.4801938533782959,웅웅!ㅎㅎ
기쁨(행복한),0.3458053767681122,ㅋㅋ 점심은 먹었어?
즐거운(신나는),0.47765398025512695,너구리랑 어제남은 보리밥 열무넣고 고추장 참기름넣고 비벼서 냠냠
즐거운(신나는),0.4933261573314667,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘했다 ㅋㅋㅋ
즐거운(신나는),0.578741729259491,ㅋㅋㅋㅋㅋㅋㅋ
설레는(기대하는),0.44548580050468445,알았어요! 이따가 퇴근할 때 연락할게
즐거운(신나는),0.2920023798942566,네넹!!
일상적인,0.2726942002773285,아 그리고 케이블 2개도 같이 시켰어
일상적인,0.45382899045944214,애들 충전은 그걸로 시켜주면 대
기쁨(행복한),0.5104374289512634,오 굿굿👍
일상적인,0.34809473156929016,여보
즐거운(신나는),0.435392826795578,여기 회원가입좀 해줘
일상적인,0.5011077523231506,"넹
로그인했어요 아이디 비번 알려주면돼?"
즐거운(신나는),0.35419318079948425,응 알려줘 ㅋ
일상적인,0.3766811788082123,"dltlsdud7748
qlalf7748!"
고마운,0.5759029388427734,땡큐 고마워요 ㅋ
즐거운(신나는),0.3365706205368042,넹!
짜증남,0.6543997526168823,250만원?
즐거운(신나는),0.4749433994293213,이번달부터 50만원 더 보내준다 했자나요 ㅋ
짜증남,0.5077313184738159,기억안나면 다시 돌려줘도대
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
즐거운(신나는),0.49884355068206787,아니야 기억났어!ㅋㅋ
즐거운(신나는),0.35443320870399475,기악 안니는거 같은데 ㅋㅋㅋ
즐거운(신나는),0.4820708930492401,ㅋㅋㅋㅋㅋ기억났어 ㅋㅋㅋㅋㅋ
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
일상적인,0.3994816541671753,"[CJ대한통운]
[Web발신][CJ대한통운 오네(O-NE)_배송출발]

반갑습니다, 고객님.
고객님의 소중한 상품이 배송 예정입니다.

· 보내는분 : 애플KR 국내
· 상품명 : Electronic



모두를 위한 단 하나의 배송!
CJ대한통운 오네"
일상적인,0.6356496810913086,여보꺼 가고 있대
즐거운(신나는),0.5905168652534485,어예~!!ㅋㅋㅋㅋ
걱정스러운(불안한),0.5462409257888794,여보꺼는 언제와?
슬픔(우울한),0.3721291422843933,아직 몰라 ㅋ
즐거운(신나는),0.45270928740501404,ㅋㅋㅋㅋ얼른왔음좋겠네
즐거운(신나는),0.6634347438812256,울트라 제대로 구경하게 ㅋㅋ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
일상적인,0.741694450378418,"[CJ대한통운]
[Web발신][CJ대한통운 오네(O-NE)_배송완료]

고객님의 상품이 배송 완료되었습니다.

ㆍ보내는분 : 애플KR 국내
ㆍ상품명 : Electronic
ㆍ인수자(위탁장소) : 문앞
ㆍ운송장번호 : 582201899221

모두를 위한 단 하나의 배송!
CJ대한통운 오네

※ CJ대한통운 고객센터 : 1588-1255"
즐거운(신나는),0.4656306505203247,두둥
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5131847858428955,같이옴 두둥ㅋㅋㅋ
즐거운(신나는),0.5912120938301086,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.3383597433567047,음?? 머지?? ㅋㅋㅋㅋ
일상적인,0.3215397894382477,끼야오
슬픔(우울한),0.7793121337890625,오늘 회식인데 엉엉
즐거운(신나는),0.5028485059738159,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ집에서 워치가 기다리고있어여 ㅋㅋㅋㅋ
즐거운(신나는),0.578741729259491,ㅋㅋㅋㅋㅋㅋㅋ
짜증남,0.48243677616119385,근데 충전 케이블은 없어?
일상적인,0.47457700967788696,아직 밑에까지는 안까봤눈데!
즐거운(신나는),0.4932541847229004,아 그래 ㅋㅋㅋ
즐거운(신나는),0.586033821105957,ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.3499073088169098,여보껀 안꺼냈어? ㅋ
일상적인,0.3033961355686188,사진
짜증남,0.5604634284973145,핸드폰 업데이트먼저해야한대...ㅋㅋ
즐거운(신나는),0.5150683522224426,얼른해 ㅋㅋ
설레는(기대하는),0.4775630533695221,여보꺼엔 충전기 있었어?
슬픔(우울한),0.39741331338882446,연아 하원시간이라 시계랑 줄만 쏙 빼와서
생각이 많은,0.3339073061943054,못봤어...ㅎ
일상적인,0.33571135997772217,나중에 알려줘 ㅋ
일상적인,0.4080672860145569,네네
일상적인,0.41442686319351196,워치 c타입 충전기 포함되어왔네용
기쁨(행복한),0.37843912839889526,오호
즐거운(신나는),0.5857099294662476,좋다 ㅋ
즐거운(신나는),0.46459725499153137,충전기가 생겼구나 ㅋㅋ
즐거운(신나는),0.49685490131378174,ㅋㅋㅋㅋㅋㅋ좋더
즐거운(신나는),0.48617786169052124,ㅋㅋ 시계는 좋아?
일상적인,0.3033961355686188,사진
기쁨(행복한),0.5065284967422485,큼직하니 좋다!ㅎㅎㅎㅎ
즐거운(신나는),0.5068560838699341,ㅋㅋㅋㅋ 더 가벼워졌니?
즐거운(신나는),0.33478957414627075,그런것같기도하고?ㅎㅎ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
즐거운(신나는),0.43261975049972534,스트랩도 좀 더 가벼워지고 ㅋㅋ
즐거운(신나는),0.6115195751190186,좋네 ㅋㅋ 나도 얼른 가서 차보고 싶다 ㅠㅠ
즐거운(신나는),0.633463978767395,ㅋㅋㅋㅋㅋ오늘은 누구랑 마셔?
일상적인,0.7312005162239075,토마스 맥스 제이 찰리
기쁨(행복한),0.5448377728462219,아하 ㅎㅎ 즐겁게 먹구와요!
즐거운(신나는),0.49657878279685974,자니 ㅋ
즐거운(신나는),0.4332498610019684,"몇시에
올 예정이야?ㅎ"
짜증남,0.62492835521698,왜?
슬픔(우울한),0.2885223627090454,머선 일이고?
걱정스러운(불안한),0.44366154074668884,일찍 갈까?
기쁨(행복한),0.40613704919815063,오늘 엄마오신다고 저녁 같이먹기로 했어서
즐거운(신나는),0.47694721817970276,아 맞다 ㅋ
일상적인,0.5712184309959412,몇시에 맞춰서 올건지 물어본거죵
즐거운(신나는),0.5539526343345642,5시에 출발할게 ㅋ
기쁨(행복한),0.27247411012649536,네넹!
즐거운(신나는),0.5293949246406555,연아가 씨씨티비로 말 하래요 ㅋㅋㅋㅋ
즐거운(신나는),0.45158544182777405,방탈출중인가 ㅎㅎ
일상적인,0.362894743680954,여보 채아방 창문가로길이 180이였어?
일상적인,0.6238148212432861,180cm
일상적인,0.29453322291374207,ㅇㅇ
즐거운(신나는),0.6374918222427368,운동끝나고 버스타러가는중 ㅎ
짜증남,0.9641827940940857,겁나열심히 걸어왔는데 버스가 서지도않고 그냥 갔어!
즐거운(신나는),0.30790913105010986,우리캠핑언제라고했지?
일상적인,0.8503930568695068,10월 11일
즐거운(신나는),0.4433816969394684,택시 타고 와 ㅋ
기쁨(행복한),0.19899354875087738,주소알려주ㅜ
일상적인,0.4420177638530731,택시탔당
일상적인,0.7477021217346191,3268*
즐거운(신나는),0.3365706205368042,넹!
생각이 많은,0.2463625967502594,화장실 다녀왔어
기쁨(행복한),0.36584901809692383,웅!
즐거운(신나는),0.5880966782569885,오케이 알았어 ㅋ
즐거운(신나는),0.4829498529434204,사무실에 들어와있는중 ㅎㅎ
기쁨(행복한),0.3965769410133362,그래 ㅋ 편하게 있으면 대 ㅋ
걱정스러운(불안한),0.9537235498428345,애들 병원은 다녀왔어?
일상적인,0.4051910638809204,웅웅 둘다 콧물 좀 있대용
기쁨(행복한),0.48704794049263,약타왔어! 연아 중이염은 다 나았고!ㅎㅎ
즐거운(신나는),0.34519293904304504,그렇군 ㅋ
걱정스러운(불안한),0.9348193407058716,연아 열은 좀 괜찮아?
기쁨(행복한),0.5585792660713196,웅웅 오늘은 열없이 컨디션 좋았어요 ㅎ
기쁨(행복한),0.47674432396888733,다행이구나 ㅋ
즐거운(신나는),0.5754609107971191,나는 운동다녀와서 쉬는중이야 ㅎㅎ
즐거운(신나는),0.511672854423523,오늘은 좀 어떄? ㅋ
짜증남,0.396119624376297,오늘은 팔이 내말을 안들어 ㅋㅋㅋㅋㅋㅋ
일상적인,0.4268301725387573,다리는 좀 괜찮고? ㅋ
기쁨(행복한),0.44334372878074646,어제보단 괜찮아 ㅎㅎㅎ
기쁨(행복한),0.36380892992019653,다행이군 ㅋㅋ 그렇게 튼튼해지는거다 ㅋㅋ
즐거운(신나는),0.5476473569869995,ㅋㅋㅋ튼튼해지는중이맞는거지?ㅋㅋㄴㄴ
즐거운(신나는),0.5120274424552917,맞음 ㅋㅋㅋㅋ
즐거운(신나는),0.2954559922218323,피곤해서 녹차라떼시켜먹었엉ㅎㅎㅎ
기쁨(행복한),0.4678637385368347,ㅋㅋㅋㅋ 그래 잘했다 ㅋㅋ
일상적인,0.7917953133583069,올리브유 양송이
일상적인,0.5383780002593994,통마늘
일상적인,0.579915463924408,사진 2장
즐거운(신나는),0.499446302652359,애들이랑 안양바운스 왔어 ㅎㅎㅎ놀고갈게!ㅎㅎ
슬픔(우울한),0.549701452255249,연아 막 잠듬
기쁨(행복한),0.6188195943832397,오호 여보 고생했엉
즐거운(신나는),0.35746943950653076,아닙니당 ㅋ
짜증남,0.5318114161491394,거기 몇시까지 빌린거야?
일상적인,0.3033961355686188,사진
즐거운(신나는),0.49624747037887573,"골격근량이 늘고 
체지방은 줄었다 우하하하"
기쁨(행복한),0.5488929748535156,잘했네 ㅋ
일상적인,0.3033961355686188,사진
일상적인,0.4320083558559418,오늘 운동한거?
즐거운(신나는),0.4754147231578827,이거 왼팔 표준이상인거 너무 웃겨ㅋㅋㅋㅋㅋ
슬픔(우울한),0.888152539730072,채아 연아를 안았더니 왼팔만..
즐거운(신나는),0.5486841201782227,웅웅ㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.583754301071167,인바디 3주에 한번씩 잰대!ㅎㅎ
걱정스러운(불안한),0.5504752993583679,채아 머리아프다고해서 오늘 유치원 쉰당 🥲
걱정스러운(불안한),0.8758681416511536,오전에 병원다녀왔어 목이랑 코 점막쪽이 부었대
슬픔(우울한),0.8818022012710571,아이고.. 그래 푹 쉬게 해야지 ㅠㅠ
즐거운(신나는),0.5302743911743164,웅웅 집에서 같이 레고중...ㅋㅋㅋㅋ
일상적인,0.3033961355686188,사진
슬픔(우울한),0.8553693294525146,아이고...
슬픔(우울한),0.6881462931632996,고생이군
기쁨(행복한),0.6188472509384155,둘보는거 아니면 쉬워서 괜찮아 ㅎㅎㅎ
일상적인,0.34809473156929016,여보
일상적인,0.4462779462337494,오늘 밍고가 보자고 하네
기쁨(행복한),0.533645749092102,밍고 만나고 갈게요
일상적인,0.26040613651275635,알겠어요~!
슬픔(우울한),0.36563122272491455,채아한테 잘 말해줘
즐거운(신나는),0.5907567143440247,웅웅! 채아오늘 교회다녀온대 ㅎㅎ
즐거운(신나는),0.48764723539352417,하루종일 집에있었더니 심심한가봐 ㅎㅎ
일상적인,0.7220235466957092,채아는 채아방에서 자고있으니
일상적인,0.4433150291442871,안방에 채아없다고 놀라지말아용
일상적인,0.5252653956413269,나 집가믄길
즐거운(신나는),0.5396202802658081,오늘 일찍오십니까아~?ㅎㅎ
즐거운(신나는),0.22606220841407776,일찍 갑니다아~~
일상적인,0.20621831715106964,네넹
즐거운(신나는),0.5379225611686707,이제 가는중!ㅎㅎ
즐거운(신나는),0.5683768391609192,아까 출발했엉!
짜증남,0.35466334223747253,응 알았어 와요
일상적인,0.29024890065193176,네네!
일상적인,0.3995896577835083,"맥주
닭
백숙재료티백
국거리용소고기
찹쌀"
기쁨(행복한),0.5530840158462524,마늘괜찮아요!ㅎㅎ
기쁨(행복한),0.3716701865196228,ㅇㅋ
걱정스러운(불안한),0.9387995004653931,우리 11월 18일에 건강검진 받을까 하는데 괜찮아?
일상적인,0.20621831715106964,네넹
즐거운(신나는),0.5042858719825745,나 이거 필요함 ㅋ
일상적인,0.5985904932022095,4개 짜리로 사줘요
기쁨(행복한),0.5065007209777832,주문했어용
기쁨(행복한),0.45199960470199585,땡큐 ㅋ
일상적인,0.3033961355686188,사진
일상적인,0.8494011163711548,파일: 신분증 2024년 10월 24일.pdf
즐거운(신나는),0.6386270523071289,"난 채아랑 연아랑 
안과왔어!ㅎㅎ"
일상적인,0.3256077468395233,그래?
일상적인,0.5384415984153748,사진 3장
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5771079659461975,산에 옴 ㅋㅋㅋ
즐거운(신나는),0.6042491793632507,ㅋㅋㅋㅋ등산인가ㅋㅋ
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5445123910903931,응 ㅋㅋㅋ
기쁨(행복한),0.5438125729560852,상쾌해보인다 ㅋㅋㅋ
슬픔(우울한),0.28759175539016724,힘들어 ㅋㅋㅋㅋ
기쁨(행복한),0.5273709297180176,ㅋㅋㅋㅋㅋㅋㅋ고생했어ㅋㅋ
일상적인,0.3033961355686188,사진
설레는(기대하는),0.9416513442993164,오늘은 저녁 먹고와? 아님 와서먹어?
즐거운(신나는),0.4370139241218567,가서 먹을래 ㅋ
기쁨(행복한),0.657943069934845,"웅웅 채아는 머리아프다고 유치원에서 연락와서 
4시에 바로 데리고왔엉"
걱정스러운(불안한),0.7711362838745117,"집에서
좀 쉬게하려고 
오늘 아침에 머리 좀 따뜻하다했더니 
컨디션이 안좋은거같아"
일상적인,0.579915463924408,사진 2장
즐거운(신나는),0.5142725706100464,요렇게 두벌 사왔당 ㅎㅎ
기쁨(행복한),0.5382371544837952,이쁘다 ㅋㅋ
즐거운(신나는),0.37526735663414,한벌에 99000원ㅎㅎ잘샀지
기쁨(행복한),0.43472039699554443,잘 샀네 ㅋㅋ
일상적인,0.6063410043716431,이모티콘
짜증남,0.7416234612464905,머하니
일상적인,0.3974486291408539,안자는데
슬픔(우울한),0.5449880361557007,자니?
짜증남,0.7223789095878601,왜 안보니
즐거운(신나는),0.4729017913341522,ㅋㅋㅋ
짜증남,0.7416234612464905,머하니
일상적인,0.31578677892684937,음?
일상적인,0.3690628111362457,움?
일상적인,0.4553253948688507,욱?!
일상적인,0.3033961355686188,사진
일상적인,0.5349146723747253,이건어때
일상적인,0.579915463924408,사진 2장
즐거운(신나는),0.528834342956543,애들이랑 점심먹는중 ㅎㅎㅎ
슬픔(우울한),0.40188175439834595,아빠빼고 떡볶이먹어서 채아가 미안하대 ㅎㅎ
일상적인,0.589927077293396,우럭 만원 참돔 이만원
일상적인,0.30939382314682007,뭐먹을까나
즐거운(신나는),0.5843300819396973,내앞에 15팀정도 남았당ㅎㅎ
즐거운(신나는),0.5772661566734314,희희
즐거운(신나는),0.41386547684669495,그래그래 ㅋㅋ
즐거운(신나는),0.3468802571296692,애들 배고프다고 난리 ㅋ
즐거운(신나는),0.7570523023605347,ㅋㅋㅋ이거 얼른가서 좀 먹고 다른거 줄 서서 후다닥 사와야겠네
즐거운(신나는),0.646190881729126,여보 오면 여보가 좀 먹이고 내가 줄 짧은 것들 사와야겠다 ㅋ
즐거운(신나는),0.47346946597099304,그래용ㅋㅋㅋ
설레는(기대하는),0.8522463440895081,맥주는 어때?
기쁨(행복한),0.38173845410346985,괜찮아 ㅋ
슬픔(우울한),0.6918096542358398,굴전이 사람이 별로 없다
기쁨(행복한),0.37843912839889526,오호
슬픔(우울한),0.38045167922973633,그래도 좀 기다려야 할듯 ㅋ
슬픔(우울한),0.35818779468536377,여기선 맛만보고
일상적인,0.6005815863609314,저녁엔
즐거운(신나는),0.5942407846450806,회먹자 ㅋㅋㅋㅋㅋ
즐거운(신나는),0.6724913716316223,그러쟈ㅋㅋㅋㅋㅋ
걱정스러운(불안한),0.45214134454727173,애들은 좀 먹였어?
즐거운(신나는),0.532772421836853,웅웅 지금 우럭 계속 먹고있어ㅋㅋ
기쁨(행복한),0.4872238039970398,다행이군 ㅋ
일상적인,0.6648764610290527,통영 금호 마리나 리조트 유명 맛집_금호 횟집 ( 내돈내산 ) 출처 : busan_girl.. | 블로그
기쁨(행복한),0.46922433376312256,저녁 여기 좋겠다
즐거운(신나는),0.472358763217926,숙소 바로 앞 ㅋ
즐거운(신나는),0.5723124146461487,좋다ㅎㅎㅎ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
짜증남,0.34555625915527344,미리예약해야되는거같은데!
일상적인,0.7719295620918274,벅수다찌 경남 통영시 동충2길 41-5 벅수다찌
일상적인,0.49110841751098633,11시5분 도착예정
설레는(기대하는),0.9204161167144775,혹시 아폴로에서 연락온거 있어?
일상적인,0.48341456055641174,아니!없어용
짜증남,0.2855111360549927,ㅇㅇ 알았어 ㅋ
일상적인,0.879274845123291,파일: 2024년 네오와이즈 종합검진 프로그램_아폴로헬스케어.xlsx
즐거운(신나는),0.2765401005744934,여보 이거 보고
일상적인,0.46172037720680237,선택해야해
일상적인,0.5493676066398621,오른쪽 빨간색 택1 되어있는것들
설레는(기대하는),0.6193470358848572,하나씩 고르면 되는거지?
일상적인,0.7233548760414124,택1이 있고
일상적인,0.431654155254364,택2가 있네
일상적인,0.8559158444404602,"택1 > 뇌혈관MRA
택2-1 > 유방초음파
택2-2 > 경동맥초음파
택1 > 심장혈관CT 

위내시경 수면으로선택할게요!"
설레는(기대하는),0.9445043802261353,여보 지금 바꿔도돼?
일상적인,0.74198317527771,마지막 택1>흉부CT
일상적인,0.29453322291374207,ㅇㅇ
설레는(기대하는),0.8286386132240295,검진 예약 문자 왔어?
일상적인,0.622517466545105,네!
즐거운(신나는),0.5037206411361694,오케이 ㅋ
즐거운(신나는),0.5135174989700317,웅웅ㅋㅋ
일상적인,0.8468875288963318,유치원은 8시부터 가능하대
일상적인,0.6844794750213623,어린이집도 8시부터 가능
즐거운(신나는),0.5037206411361694,오케이 ㅋ
일상적인,0.3033961355686188,사진
즐거운(신나는),0.6068111062049866,난 운동왔당 ㅎㅎ
생각이 많은,0.574042797088623,그렇군!
기쁨(행복한),0.6382192373275757,화이팅!
일상적인,0.579915463924408,사진 2장
즐거운(신나는),0.6436613202095032,오늘아침 우리집 사자ㅋㅋㅋ
즐거운(신나는),0.5912120938301086,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
기쁨(행복한),0.6008932590484619,ㅋㅋㅋㅋㅋㅋ점심맛있게먹어!ㅋㅋ
기쁨(행복한),0.5491062998771667,뉍! ㅋ 여보도 화이팅 ㅋ
즐거운(신나는),0.6145854592323303,나 미용실 5시 반에 예약함
설레는(기대하는),0.9120122194290161,여보 오늘 약속 잡았어?
즐거운(신나는),0.415571004152298,아니 ㅋㅋ
즐거운(신나는),0.42335939407348633,아예 연락안했엉 ㅎㅎ
즐거운(신나는),0.34519293904304504,그렇군 ㅋ
슬픔(우울한),0.5390758514404297,사람이 엄청 많다 ㅠㅠ
걱정스러운(불안한),0.49142587184906006,오래걸릴거같아?
슬픔(우울한),0.6618108153343201,글쎄 내가 몇번째인지를 모르겠어서
걱정스러운(불안한),0.7427031397819519,이제 막 시작한거 같긴한데
일상적인,0.3284616470336914,한시간은 안걸리겠지
사랑하는,0.27327394485473633,그렇군! 애들이랑 집에 있을테니 잘 다녀왕
생각이 많은,0.4560556709766388,난 어제 너무 많이먹었나봐
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
슬픔(우울한),0.6063029170036316,배탈나서 계속 화장실 왔다갔다하는중 ㅠㅠ
슬픔(우울한),0.8421462774276733,그 과식해서 아픈 배야 ㅠㅠㅠㅠ
슬픔(우울한),0.5487934350967407,엉엉
걱정스러운(불안한),0.7034550309181213,배탈?? ㅠㅠ
걱정스러운(불안한),0.526067852973938,웅웅 아침에 바로 약먹긴했는데
슬픔(우울한),0.4650721549987793,너무 먹긴 했지
기쁨(행복한),0.6909229159355164,아 너무 맛있었어 ㅠㅠㅠㅠ
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
즐거운(신나는),0.48497894406318665,담에는 포장해서 먹어보자 ㅋ
기쁨(행복한),0.4595615267753601,퇴근길에 포장해갈게 ㅋㅋ
즐거운(신나는),0.6273162961006165,그러쟈ㅋㅋㅋ
일상적인,0.579915463924408,사진 2장
기쁨(행복한),0.6145029664039612,연아도 잘 놀아용 ㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.36914584040641785,곱창이 도착했어여
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
일상적인,0.697648286819458,"김대리의 취향 니트
나 요책사죠"
일상적인,0.504375696182251,동영상
즐거운(신나는),0.5923970937728882,엄청많이뽑았당ㅋㅋㅋㅋㅋㅋㅋ
슬픔(우울한),0.7331506013870239,ㅠㅠ 도대체 인형을 얼마나 집에 두려고 이러는거야 ㅠㅠ
즐거운(신나는),0.6963381767272949,우리 부업으로 인형가게 하는거였어?
슬픔(우울한),0.3267720937728882,ㅋㅋㅋ잘뽑히는걸 어째...ㅋㅋ
짜증남,0.527270495891571,한마리당 3000원에 뽑은거야...
즐거운(신나는),0.578741729259491,ㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
즐거운(신나는),0.41623470187187195,대단하다 ㅋㅋ
슬픔(우울한),0.9337993264198303,난 그렇게 못하겠던데 ㅠㅠ
기쁨(행복한),0.524870753288269,ㅋㅋㅋㅋㅋ귀엽지
일상적인,0.3033961355686188,사진
즐거운(신나는),0.459991991519928,저 오리녀석들ㅋㅋㅋ
즐거운(신나는),0.4410553574562073,ㅋㅋㅋ 대단하십니다 ㅋㅋㅋㅋ
슬픔(우울한),0.5506324768066406,난 죽어라 안뽑히던데 ㅋ
즐거운(신나는),0.6679224967956543,유튜브로 인형뽑는거 봤더니 방법이 보인달까나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
슬픔(우울한),0.5042631030082703,흐음
생각이 많은,0.3220222294330597,대단하시군 ㅋ
사랑하는,0.4631706774234772,오늘 운동은 잘 했어?
기쁨(행복한),0.4935542047023773,웅웅ㅋㅋㅋ재밌었어ㅋㅋㅋ
기쁨(행복한),0.4942423403263092,저녁 먹고 갈게요 ^^
즐거운(신나는),0.3365706205368042,넹!
생각이 많은,0.3147748112678528,"이거 내가
보낸거 봤었엉??"
즐거운(신나는),0.5187485218048096,응 ㅋㅋ
걱정스러운(불안한),0.5622212290763855,여보 오늘 저녁부터 금식인거네?
즐거운(신나는),0.5016487240791321,응 ㅋ
설레는(기대하는),0.6097262501716614,오늘은 언제 퇴근해?
