sentiment,confidence,text
Positive,0.9876096248626709,운동다녀왔다!ㅎ
Negative,0.9796004891395569,어땠어?
Positive,0.9562211632728577,재밌었어!ㅎㅎ
Positive,0.5039546489715576,복싱재밌네 ㅋㅋ
Positive,0.5661078095436096,여보는 괜찮아?
Negative,0.9466645121574402,사진
Positive,0.9831545352935791,오 굿
Positive,0.8008596301078796,괜찮아 ㅋ
Negative,0.93416827917099,오늘 약속있다했지?
Negative,0.7283212542533875,응 ㅋㅋ
Negative,0.8803560137748718,복싱에서는 머 배웠어? ㅋ
Positive,0.978099524974823,잽 잽 원투!ㅋㅋㅋ
Positive,0.9828909635543823,"복싱 20분 웨이트 20분 했어!ㅎㅎ
미리가서 설명도 듣고 로잉머신도 타봤다 ㅎㅎㅎ"
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.6021327972412109,계속 다닐거 같애?
Positive,0.9901836514472961,응응 ㅎㅎ 등록하고왔어!ㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.9763023853302002,아 집으로 멀티탭 하나 시켰어 ㅋ
Positive,0.9584656357765198,네넹!
Negative,0.8741915822029114,그 멀티탭은 애들 패드 충전하려고 산건데
Negative,0.9540818333625793,용량이 커서
Negative,0.9969714879989624,꽤 비싸요 ㅋ
Negative,0.8990612030029297,아하 네넹
Negative,0.5871297717094421,그래서 일단은 티비 밑에 염두해두긴 했는데 더 좋은 자리 있으면 거기다가 놔도 대
Negative,0.995020866394043,몇구짜리야?
Positive,0.9658962488174438,오 멋지구리
Negative,0.8807396292686462,충전은 바로 케이블 꽂아서 하면 되는거라서
Negative,0.9917216897010803,저거 USB 포트가 급충이 되는거라서 비싼겨
Negative,0.8940456509590149,그래서 어디가 좋을지 함 봐바 ㅋ
Positive,0.9646245837211609,웅웅!ㅎㅎ
Positive,0.5281830430030823,ㅋㅋ 점심은 먹었어?
Negative,0.9828280210494995,너구리랑 어제남은 보리밥 열무넣고 고추장 참기름넣고 비벼서 냠냠
Positive,0.9093640446662903,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘했다 ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Positive,0.9779816269874573,알았어요! 이따가 퇴근할 때 연락할게
Positive,0.9475248456001282,네넹!!
Positive,0.9278534650802612,아 그리고 케이블 2개도 같이 시켰어
Negative,0.6967034339904785,애들 충전은 그걸로 시켜주면 대
Positive,0.8163192272186279,오 굿굿👍
Negative,0.9269358515739441,여보
Negative,0.8875512480735779,여기 회원가입좀 해줘
Negative,0.8038289546966553,"넹
로그인했어요 아이디 비번 알려주면돼?"
Negative,0.6625183820724487,응 알려줘 ㅋ
Positive,0.8904761672019958,"dltlsdud7748
qlalf7748!"
Negative,0.9080216288566589,땡큐 고마워요 ㅋ
Positive,0.9584656357765198,넹!
Negative,0.9902588129043579,250만원?
Negative,0.9317712783813477,이번달부터 50만원 더 보내준다 했자나요 ㅋ
Positive,0.926695704460144,기억안나면 다시 돌려줘도대
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.7823429107666016,아니야 기억났어!ㅋㅋ
Negative,0.9945117235183716,기악 안니는거 같은데 ㅋㅋㅋ
Positive,0.5039546489715576,ㅋㅋㅋㅋㅋ기억났어 ㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.9720597267150879,"[CJ대한통운]
[Web발신][CJ대한통운 오네(O-NE)_배송출발]

반갑습니다, 고객님.
고객님의 소중한 상품이 배송 예정입니다.

· 보내는분 : 애플KR 국내
· 상품명 : Electronic



모두를 위한 단 하나의 배송!
CJ대한통운 오네"
Positive,0.6245599985122681,여보꺼 가고 있대
Positive,0.8797067403793335,어예~!!ㅋㅋㅋㅋ
Negative,0.8988668322563171,여보꺼는 언제와?
Positive,0.7868323922157288,아직 몰라 ㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋ얼른왔음좋겠네
Positive,0.9548068046569824,울트라 제대로 구경하게 ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.958227813243866,"[CJ대한통운]
[Web발신][CJ대한통운 오네(O-NE)_배송완료]

고객님의 상품이 배송 완료되었습니다.

ㆍ보내는분 : 애플KR 국내
ㆍ상품명 : Electronic
ㆍ인수자(위탁장소) : 문앞
ㆍ운송장번호 : 582201899221

모두를 위한 단 하나의 배송!
CJ대한통운 오네

※ CJ대한통운 고객센터 : 1588-1255"
Negative,0.9312660694122314,두둥
Negative,0.9466645121574402,사진
Negative,0.9881379008293152,같이옴 두둥ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9887440204620361,음?? 머지?? ㅋㅋㅋㅋ
Positive,0.5593058466911316,끼야오
Negative,0.974448025226593,오늘 회식인데 엉엉
Positive,0.8278894424438477,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ집에서 워치가 기다리고있어여 ㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Negative,0.7096261978149414,근데 충전 케이블은 없어?
Positive,0.9536194801330566,아직 밑에까지는 안까봤눈데!
Negative,0.9479506015777588,아 그래 ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ
Negative,0.9115493893623352,여보껀 안꺼냈어? ㅋ
Negative,0.9466645121574402,사진
Negative,0.9554779529571533,핸드폰 업데이트먼저해야한대...ㅋㅋ
Negative,0.506754994392395,얼른해 ㅋㅋ
Negative,0.9550706148147583,여보꺼엔 충전기 있었어?
Negative,0.9399524927139282,연아 하원시간이라 시계랑 줄만 쏙 빼와서
Negative,0.9833189249038696,못봤어...ㅎ
Positive,0.8785306811332703,나중에 알려줘 ㅋ
Negative,0.9378379583358765,네네
Positive,0.8981550931930542,워치 c타입 충전기 포함되어왔네용
Positive,0.5424782037734985,오호
Positive,0.8990156650543213,좋다 ㅋ
Negative,0.8876292705535889,충전기가 생겼구나 ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ좋더
Negative,0.7787057161331177,ㅋㅋ 시계는 좋아?
Negative,0.9466645121574402,사진
Positive,0.9907774925231934,큼직하니 좋다!ㅎㅎㅎㅎ
Negative,0.8417972326278687,ㅋㅋㅋㅋ 더 가벼워졌니?
Negative,0.9594050645828247,그런것같기도하고?ㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.8752875328063965,스트랩도 좀 더 가벼워지고 ㅋㅋ
Positive,0.9839118123054504,좋네 ㅋㅋ 나도 얼른 가서 차보고 싶다 ㅠㅠ
Negative,0.9465248584747314,ㅋㅋㅋㅋㅋ오늘은 누구랑 마셔?
Positive,0.9642589092254639,토마스 맥스 제이 찰리
Positive,0.9919731616973877,아하 ㅎㅎ 즐겁게 먹구와요!
Positive,0.6911108493804932,자니 ㅋ
Negative,0.9216527938842773,"몇시에
올 예정이야?ㅎ"
Negative,0.9946523904800415,왜?
Negative,0.972521185874939,머선 일이고?
Positive,0.5982271432876587,일찍 갈까?
Positive,0.9466143846511841,오늘 엄마오신다고 저녁 같이먹기로 했어서
Negative,0.9412758350372314,아 맞다 ㅋ
Negative,0.9529581069946289,몇시에 맞춰서 올건지 물어본거죵
Positive,0.7470294833183289,5시에 출발할게 ㅋ
Positive,0.9584656357765198,네넹!
Negative,0.8753465414047241,연아가 씨씨티비로 말 하래요 ㅋㅋㅋㅋ
Negative,0.9838672876358032,방탈출중인가 ㅎㅎ
Negative,0.9462771415710449,여보 채아방 창문가로길이 180이였어?
Negative,0.7163234949111938,180cm
Positive,0.5050615668296814,ㅇㅇ
Negative,0.9273025393486023,운동끝나고 버스타러가는중 ㅎ
Negative,0.9890507459640503,겁나열심히 걸어왔는데 버스가 서지도않고 그냥 갔어!
Negative,0.9441688656806946,우리캠핑언제라고했지?
Negative,0.8956742286682129,10월 11일
Negative,0.970747172832489,택시 타고 와 ㅋ
Positive,0.5050615668296814,주소알려주ㅜ
Negative,0.9855203032493591,택시탔당
Negative,0.7927300333976746,3268*
Positive,0.9584656357765198,넹!
Negative,0.9473350048065186,화장실 다녀왔어
Positive,0.6048675179481506,웅!
Negative,0.5076293349266052,오케이 알았어 ㅋ
Positive,0.7982473969459534,사무실에 들어와있는중 ㅎㅎ
Negative,0.7823083996772766,그래 ㅋ 편하게 있으면 대 ㅋ
Negative,0.8874329328536987,애들 병원은 다녀왔어?
Positive,0.8645821809768677,웅웅 둘다 콧물 좀 있대용
Negative,0.9212449789047241,약타왔어! 연아 중이염은 다 나았고!ㅎㅎ
Negative,0.9317989945411682,그렇군 ㅋ
Negative,0.5535887479782104,연아 열은 좀 괜찮아?
Positive,0.9907365441322327,웅웅 오늘은 열없이 컨디션 좋았어요 ㅎ
Positive,0.8820804357528687,다행이구나 ㅋ
Positive,0.907560408115387,나는 운동다녀와서 쉬는중이야 ㅎㅎ
Negative,0.7341027855873108,오늘은 좀 어떄? ㅋ
Negative,0.9537153840065002,오늘은 팔이 내말을 안들어 ㅋㅋㅋㅋㅋㅋ
Negative,0.7550123333930969,다리는 좀 괜찮고? ㅋ
Positive,0.907135546207428,어제보단 괜찮아 ㅎㅎㅎ
Negative,0.6840362548828125,다행이군 ㅋㅋ 그렇게 튼튼해지는거다 ㅋㅋ
Negative,0.9725358486175537,ㅋㅋㅋ튼튼해지는중이맞는거지?ㅋㅋㄴㄴ
Negative,0.8852235078811646,맞음 ㅋㅋㅋㅋ
Negative,0.6904065012931824,피곤해서 녹차라떼시켜먹었엉ㅎㅎㅎ
Negative,0.8783326148986816,ㅋㅋㅋㅋ 그래 잘했다 ㅋㅋ
Negative,0.6996361017227173,올리브유 양송이
Negative,0.8570826053619385,통마늘
Negative,0.9750891327857971,사진 2장
Positive,0.9866851568222046,애들이랑 안양바운스 왔어 ㅎㅎㅎ놀고갈게!ㅎㅎ
Positive,0.860794723033905,연아 막 잠듬
Negative,0.9762453436851501,오호 여보 고생했엉
Positive,0.5039546489715576,아닙니당 ㅋ
Negative,0.7649614214897156,거기 몇시까지 빌린거야?
Negative,0.9466645121574402,사진
Negative,0.9421095252037048,"골격근량이 늘고 
체지방은 줄었다 우하하하"
Positive,0.9279118776321411,잘했네 ㅋ
Negative,0.9466645121574402,사진
Positive,0.8250784277915955,오늘 운동한거?
Negative,0.9260486364364624,이거 왼팔 표준이상인거 너무 웃겨ㅋㅋㅋㅋㅋ
Negative,0.9695725440979004,채아 연아를 안았더니 왼팔만..
Positive,0.5050615668296814,웅웅ㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.9656020402908325,인바디 3주에 한번씩 잰대!ㅎㅎ
Negative,0.7912687659263611,채아 머리아프다고해서 오늘 유치원 쉰당 🥲
Negative,0.9575971961021423,오전에 병원다녀왔어 목이랑 코 점막쪽이 부었대
Negative,0.9436930418014526,아이고.. 그래 푹 쉬게 해야지 ㅠㅠ
Negative,0.8808483481407166,웅웅 집에서 같이 레고중...ㅋㅋㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.9696606397628784,아이고...
Positive,0.8142537474632263,고생이군
Positive,0.9669017791748047,둘보는거 아니면 쉬워서 괜찮아 ㅎㅎㅎ
Negative,0.9269358515739441,여보
Positive,0.7377851009368896,오늘 밍고가 보자고 하네
Positive,0.981904923915863,밍고 만나고 갈게요
Positive,0.8911414742469788,알겠어요~!
Positive,0.975165069103241,채아한테 잘 말해줘
Positive,0.9648477435112,웅웅! 채아오늘 교회다녀온대 ㅎㅎ
Positive,0.8174340724945068,하루종일 집에있었더니 심심한가봐 ㅎㅎ
Positive,0.967756450176239,채아는 채아방에서 자고있으니
Positive,0.986320436000824,안방에 채아없다고 놀라지말아용
Negative,0.6353116035461426,나 집가믄길
Negative,0.7598880529403687,오늘 일찍오십니까아~?ㅎㅎ
Positive,0.8961150050163269,일찍 갑니다아~~
Positive,0.5050615668296814,네넹
Positive,0.9713526368141174,이제 가는중!ㅎㅎ
Positive,0.9566764831542969,아까 출발했엉!
Negative,0.9108861088752747,응 알았어 와요
Positive,0.7032878398895264,네네!
Positive,0.8667299747467041,"맥주
닭
백숙재료티백
국거리용소고기
찹쌀"
Positive,0.981264591217041,마늘괜찮아요!ㅎㅎ
Positive,0.5050615668296814,ㅇㅋ
Positive,0.9465607404708862,우리 11월 18일에 건강검진 받을까 하는데 괜찮아?
Positive,0.5050615668296814,네넹
Positive,0.769183874130249,나 이거 필요함 ㅋ
Positive,0.8997207880020142,4개 짜리로 사줘요
Positive,0.9271717667579651,주문했어용
Positive,0.5039546489715576,땡큐 ㅋ
Negative,0.9466645121574402,사진
Negative,0.9668274521827698,파일: 신분증 2024년 10월 24일.pdf
Negative,0.9248776435852051,"난 채아랑 연아랑 
안과왔어!ㅎㅎ"
Negative,0.9786887168884277,그래?
Negative,0.9731925129890442,사진 3장
Negative,0.9466645121574402,사진
Negative,0.8945572972297668,산에 옴 ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋ등산인가ㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.7283212542533875,응 ㅋㅋㅋ
Positive,0.9489728808403015,상쾌해보인다 ㅋㅋㅋ
Negative,0.9752480983734131,힘들어 ㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ고생했어ㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.9224777817726135,오늘은 저녁 먹고와? 아님 와서먹어?
Positive,0.8806017637252808,가서 먹을래 ㅋ
Positive,0.937634289264679,"웅웅 채아는 머리아프다고 유치원에서 연락와서 
4시에 바로 데리고왔엉"
Negative,0.8917170763015747,"집에서
좀 쉬게하려고 
오늘 아침에 머리 좀 따뜻하다했더니 
컨디션이 안좋은거같아"
Negative,0.9750891327857971,사진 2장
Negative,0.8746927380561829,요렇게 두벌 사왔당 ㅎㅎ
Positive,0.9559932947158813,이쁘다 ㅋㅋ
Negative,0.95854252576828,한벌에 99000원ㅎㅎ잘샀지
Positive,0.9431138038635254,잘 샀네 ㅋㅋ
Positive,0.7339310050010681,이모티콘
Negative,0.6740016937255859,머하니
Negative,0.6103821396827698,안자는데
Negative,0.9506204128265381,자니?
Negative,0.9933878183364868,왜 안보니
Positive,0.5050615668296814,ㅋㅋㅋ
Negative,0.6740016937255859,머하니
Negative,0.9831039905548096,음?
Negative,0.9562183618545532,움?
Positive,0.6866286993026733,욱?!
Negative,0.9466645121574402,사진
Negative,0.670742928981781,이건어때
Negative,0.9750891327857971,사진 2장
Positive,0.9469854235649109,애들이랑 점심먹는중 ㅎㅎㅎ
Negative,0.8757568597793579,아빠빼고 떡볶이먹어서 채아가 미안하대 ㅎㅎ
Positive,0.5993486046791077,우럭 만원 참돔 이만원
Negative,0.9332276582717896,뭐먹을까나
Negative,0.9466351270675659,내앞에 15팀정도 남았당ㅎㅎ
Negative,0.9087774157524109,희희
Negative,0.9550290107727051,그래그래 ㅋㅋ
Positive,0.8772326111793518,애들 배고프다고 난리 ㅋ
Negative,0.7310006618499756,ㅋㅋㅋ이거 얼른가서 좀 먹고 다른거 줄 서서 후다닥 사와야겠네
Negative,0.6273685693740845,여보 오면 여보가 좀 먹이고 내가 줄 짧은 것들 사와야겠다 ㅋ
Positive,0.5050615668296814,그래용ㅋㅋㅋ
Negative,0.8931225538253784,맥주는 어때?
Positive,0.8008596301078796,괜찮아 ㅋ
Negative,0.9971708655357361,굴전이 사람이 별로 없다
Positive,0.5424782037734985,오호
Negative,0.6268764734268188,그래도 좀 기다려야 할듯 ㅋ
Positive,0.9049786329269409,여기선 맛만보고
Negative,0.9396013617515564,저녁엔
Negative,0.7617866396903992,회먹자 ㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,그러쟈ㅋㅋㅋㅋㅋ
Positive,0.7766149640083313,애들은 좀 먹였어?
Positive,0.8028664588928223,웅웅 지금 우럭 계속 먹고있어ㅋㅋ
Positive,0.9315221905708313,다행이군 ㅋ
Positive,0.9675039052963257,통영 금호 마리나 리조트 유명 맛집_금호 횟집 ( 내돈내산 ) 출처 : busan_girl.. | 블로그
Positive,0.8529393076896667,저녁 여기 좋겠다
Negative,0.89992356300354,숙소 바로 앞 ㅋ
Positive,0.5050615668296814,좋다ㅎㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.8514751195907593,미리예약해야되는거같은데!
Positive,0.5909579396247864,벅수다찌 경남 통영시 동충2길 41-5 벅수다찌
Negative,0.5443285703659058,11시5분 도착예정
Negative,0.9877579212188721,혹시 아폴로에서 연락온거 있어?
Negative,0.9954212307929993,아니!없어용
Positive,0.6737000942230225,ㅇㅇ 알았어 ㅋ
Positive,0.5188069343566895,파일: 2024년 네오와이즈 종합검진 프로그램_아폴로헬스케어.xlsx
Negative,0.8349001407623291,여보 이거 보고
Negative,0.8641106486320496,선택해야해
Negative,0.850873589515686,오른쪽 빨간색 택1 되어있는것들
Negative,0.9720598459243774,하나씩 고르면 되는거지?
Negative,0.9816216826438904,택1이 있고
Negative,0.9933545589447021,택2가 있네
Positive,0.9737085103988647,"택1 > 뇌혈관MRA
택2-1 > 유방초음파
택2-2 > 경동맥초음파
택1 > 심장혈관CT 

위내시경 수면으로선택할게요!"
Negative,0.8984795808792114,여보 지금 바꿔도돼?
Negative,0.9503106474876404,마지막 택1>흉부CT
Positive,0.5050615668296814,ㅇㅇ
Negative,0.9927646517753601,검진 예약 문자 왔어?
Negative,0.8511650562286377,네!
Positive,0.5535699725151062,오케이 ㅋ
Positive,0.5050615668296814,웅웅ㅋㅋ
Negative,0.9034382700920105,유치원은 8시부터 가능하대
Positive,0.9681631326675415,어린이집도 8시부터 가능
Positive,0.5535699725151062,오케이 ㅋ
Negative,0.9466645121574402,사진
Positive,0.9766545295715332,난 운동왔당 ㅎㅎ
Negative,0.9105547070503235,그렇군!
Positive,0.9809834361076355,화이팅!
Negative,0.9750891327857971,사진 2장
Positive,0.9268741607666016,오늘아침 우리집 사자ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.9562211632728577,ㅋㅋㅋㅋㅋㅋ점심맛있게먹어!ㅋㅋ
Positive,0.9891234040260315,뉍! ㅋ 여보도 화이팅 ㅋ
Negative,0.9837936758995056,나 미용실 5시 반에 예약함
Negative,0.5349022746086121,여보 오늘 약속 잡았어?
Negative,0.9947458505630493,아니 ㅋㅋ
Negative,0.9918010830879211,아예 연락안했엉 ㅎㅎ
Negative,0.9317989945411682,그렇군 ㅋ
Negative,0.5695604085922241,사람이 엄청 많다 ㅠㅠ
Negative,0.9794548749923706,오래걸릴거같아?
Negative,0.9789124131202698,글쎄 내가 몇번째인지를 모르겠어서
Positive,0.9421043395996094,이제 막 시작한거 같긴한데
Negative,0.9590858817100525,한시간은 안걸리겠지
Positive,0.9881735444068909,그렇군! 애들이랑 집에 있을테니 잘 다녀왕
Positive,0.9167631268501282,난 어제 너무 많이먹었나봐
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9806484580039978,배탈나서 계속 화장실 왔다갔다하는중 ㅠㅠ
Negative,0.970615804195404,그 과식해서 아픈 배야 ㅠㅠㅠㅠ
Negative,0.9886969327926636,엉엉
Negative,0.9903299808502197,배탈?? ㅠㅠ
Negative,0.7822385430335999,웅웅 아침에 바로 약먹긴했는데
Negative,0.9273810982704163,너무 먹긴 했지
Positive,0.9695197939872742,아 너무 맛있었어 ㅠㅠㅠㅠ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.8346625566482544,담에는 포장해서 먹어보자 ㅋ
Positive,0.9024998545646667,퇴근길에 포장해갈게 ㅋㅋ
Positive,0.5050615668296814,그러쟈ㅋㅋㅋ
Negative,0.9750891327857971,사진 2장
Positive,0.9911835193634033,연아도 잘 놀아용 ㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.9150307774543762,곱창이 도착했어여
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Positive,0.9112460613250732,"김대리의 취향 니트
나 요책사죠"
Negative,0.8642390966415405,동영상
Positive,0.5050615668296814,엄청많이뽑았당ㅋㅋㅋㅋㅋㅋㅋ
Negative,0.8250162601470947,ㅠㅠ 도대체 인형을 얼마나 집에 두려고 이러는거야 ㅠㅠ
Negative,0.9259383678436279,우리 부업으로 인형가게 하는거였어?
Negative,0.9697321653366089,ㅋㅋㅋ잘뽑히는걸 어째...ㅋㅋ
Negative,0.9827865362167358,한마리당 3000원에 뽑은거야...
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.9840547442436218,대단하다 ㅋㅋ
Negative,0.8565965294837952,난 그렇게 못하겠던데 ㅠㅠ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ귀엽지
Negative,0.9466645121574402,사진
Negative,0.8145876526832581,저 오리녀석들ㅋㅋㅋ
Negative,0.9684471487998962,ㅋㅋㅋ 대단하십니다 ㅋㅋㅋㅋ
Positive,0.6568255424499512,난 죽어라 안뽑히던데 ㅋ
Negative,0.713075578212738,유튜브로 인형뽑는거 봤더니 방법이 보인달까나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9969087243080139,흐음
Negative,0.9134548902511597,대단하시군 ㅋ
Positive,0.7822030186653137,오늘 운동은 잘 했어?
Positive,0.5050615668296814,웅웅ㅋㅋㅋ재밌었어ㅋㅋㅋ
Positive,0.986515998840332,저녁 먹고 갈게요 ^^
Positive,0.9584656357765198,넹!
Negative,0.9595582485198975,"이거 내가
보낸거 봤었엉??"
Negative,0.7283212542533875,응 ㅋㅋ
Negative,0.9303619861602783,여보 오늘 저녁부터 금식인거네?
Negative,0.7283212542533875,응 ㅋ
Positive,0.576488733291626,오늘은 언제 퇴근해?
Negative,0.9823817610740662,음 6시에서 7시 사이?
Positive,0.9584656357765198,네넹!
Positive,0.9016720652580261,책 샀어
Negative,0.680330216884613,내일 배송한데
Negative,0.9766124486923218,오잉
Negative,0.7857541441917419,야호
Negative,0.7887179851531982,여보 몸은 좀 어때?
Negative,0.6035159826278687,괜찮아
Negative,0.8147380352020264,근데 문자로 결과 나왔는데 좀 안좋은가봐
Negative,0.9971567392349243,어떻게 안좋은거예요?
Negative,0.9778172373771667,검사 받으래
Negative,0.9941985607147217,"제목없음
[Web발신]
삼성열린내과입니다.
남준우님 11/13 시행한 혈액검사 결과 백혈구의 호중구 비율 상승과 염증수치의 상승 (CRP 8.43mg/dL) 관찰됩니다.
 또한 간수치의 상승이 동반되어 있습니다. (AST/ALT 46/43IU/L)

간염 원인 확인 및 염증의 경과 확인 위한 추적 검사가 필요하므로 금 or  토요일 방문 바랍니다.

만약 약물 복용 후에도 지속적인 고열과 황달 등 증상 악화를 보일 경우 인접 응급실 진료 바랍니다."
Negative,0.9480034708976746,내일 바로 검사받으러 다녀와야겠네
Positive,0.6519129276275635,시간괜찮아?
Negative,0.6706392765045166,ㅇㅇ 전화해볼게
Positive,0.9882925152778625,채아는 곧 출발한대요~!
Positive,0.5050615668296814,오왕ㅋㅋㅋㅋㅋ
Negative,0.9434932470321655,기사나심 ㅋ
Positive,0.5050615668296814,멋지드아아👍ㅎㅎㅎ
Positive,0.6663897037506104,ㅎㅎㅎ 근데 문제는 그사이에 아이템이 바뀜 ㅋ
Negative,0.7354494333267212,맞네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9667826890945435,책 도착함
Positive,0.7227861285209656,어예
Negative,0.8963695168495178,오늘은 몇시에와?
Positive,0.8429979681968689,오늘은 찰리가 바쁘신거 같은데 왠만하면 저녁은 집에서 먹을게
Positive,0.8845678567886353,아 그리고 건강 검진 12월 2일로 했는데 괜찮지?
Positive,0.9499585628509521,웅웅!
Negative,0.987721860408783,문자 갔어?
Positive,0.8889585733413696,지금왔어!ㅎㅎ
Negative,0.7512134313583374,저녁메뉴는 먹고싶은거있엉?
Negative,0.749127984046936,저녁은… 머먹을까? ㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ
Positive,0.5039546489715576,ㅋㅋㅋㅋㅋㅋ매일매일이 어렵다ㅋㅋㅋㅋ
Negative,0.9222378134727478,메뉴정하는거 왜케 어려운거야 ㅋㅋㅋㅋ
Negative,0.9750891327857971,사진 2장
Positive,0.9693583250045776,귀여워 ㅋㅋㅋㅋㅋ
Negative,0.5166475176811218,채아가 직접 만들었음
Positive,0.9911776185035706,오 이뿌게 잘만들었다!
Negative,0.9750891327857971,사진 2장
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.7167890667915344,작품이다 ㅋㅋㅋ
Negative,0.875317394733429,나 늦을거 같애 ㅠㅠ 미안 ㅠ
Negative,0.7833408117294312,먼저 저녁 먹어야 할듯
Positive,0.7430733442306519,알겠어요~! 그럼 저녁은 먹고올거야?
Negative,0.957459568977356,응 먹고 갈게 ㅠㅠ 배고프다 ㅠㅠ
Positive,0.935276985168457,웅웅!!
Negative,0.9335291385650635,도착했어요?
Positive,0.7385783195495605,애들은 잔다
Negative,0.9373080730438232,나도 잠들어다가 깸
Negative,0.991177499294281,"나 요번건강검진때 자궁경부암검사가 선택지에 있었네
따로 전화해서 무료검진가능해서
그날 같이받을수있냐고 물어보려고하는데 

내가 전화해도되나?
아니면 여보가 전화해야하나?"
Positive,0.8838483095169067,여보가 해도 되요 ㅋ
Positive,0.9584656357765198,네넹!
Positive,0.8471251726150513,월급보내준거 확인했어요~!
Positive,0.9562211632728577,넵! ㅋ
Negative,0.7922881245613098,"나 이제 술을 끊어야하나봐
일어났는데 어지러워서 뭐 하질 못하겠어
토하고싶어서 했더니 위액만 토하고 😢
맥주한캔먹었는데..."
Negative,0.9831039905548096,음?
Negative,0.990435779094696,뭐지...
Negative,0.9759746789932251,진짜 술이 문젠가보네..
Negative,0.9457814693450928,나 어디아픈건아니겠지..?
Negative,0.979582667350769,당분간 술 완전히 끊고
Positive,0.8838669657707214,검진 잘 받아보자
Negative,0.8873321413993835,웅웅
Negative,0.9729549288749695,너무 걱정하지 마요
Positive,0.5692596435546875,웅웅 ㅠ
Positive,0.9066441655158997,통화할수있어?
Negative,0.9646599888801575,수액 맞고 있어??
Positive,0.6048675179481506,웅!
Negative,0.9750103950500488,병원 나오면 연락해
Negative,0.7743169665336609,나와서 약타서 집가는중
Positive,0.5682928562164307,아직 어지럽고 토할거같긴해 ㅠㅠ
Positive,0.9894744157791138,일단 점심 간단히 먹고 바로 약 먹어요
Negative,0.5109642744064331,네~!
Negative,0.9736546277999878,오자마자 약 먹고 좀 자고 일어났어
Negative,0.7273438572883606,좀 괜찮아????
Negative,0.995180606842041,어지러운건 계속 그러네
Positive,0.8823131322860718,좀 쉬어봐요 ㅠㅠ 오늘 최대한 빨리 들어가볼게
Positive,0.8964561223983765,웅웅 고마워 ㅠㅠ
Positive,0.9857707023620605,나 이제 많이 괜찮아졌어요~
Negative,0.9792172908782959,그래???
Positive,0.8911308646202087,다행이다 ㅠ
Negative,0.9934518337249756,어지러운것도 거의다나은거같아
Negative,0.6659547090530396,약 기운이 도니깐 좀 괜찮나? ㅠㅠ
Negative,0.8944622874259949,"그런거같아 
그리고 아까 4시쯤에 죽 시켜서 먹었어~"
Positive,0.9805607795715332,연아연장반해서 그때까지 누워서 쉬었더니 많이 괜찮아진거같아
Negative,0.9228261709213257,여보 올때 포카리스웨트 하나 사다주세요
Negative,0.8524576425552368,큰거로
